Province,Date,Confirmed cases,New,Deaths,Recovered
Medea,07 July 2020,336,,,
Medea,08 July 2020,340,,,
Medea,09 July 2020,341,,,
Medea,10 July 2020,351,,,
Medea,11 July 2020,357,,,
Medea,12 July 2020,358,,,
Medea,13 July 2020,362,,,
Medea,14 July 2020,366,,,
Medea,15 July 2020,370,,,
Medea,16 July 2020,378,,,
Medea,17 July 2020,382,,,
Medea,18 July 2020,390,,,
Medea,19 July 2020,397,,,
Medea,20 July 2020,412,,,
Medea,21 July 2020,418,,,
Medea,22 July 2020,425,,,
Medea,23 July 2020,441,,,
Medea,24 July 2020,444,,,
Medea,25 July 2020,458,,,
Medea,26 July 2020,478,,,
Medea,27 July 2020,497,,,
Medea,28 July 2020,509,,,
Medea,29 July 2020,514,,,
Medea,30 July 2020,536,,,
Medea,31 July 2020,540,,,
Medea,01 August 2020,544,,,
Medea,02 August 2020,553,,,
Medea,03 August 2020,564,,,
Medea,04 August 2020,571,,,
Medea,05 August 2020,579,,,
Medea,06 August 2020,595,,,
Medea,07 August 2020,601,,,
Medea,08 August 2020,610,,,
Medea,09 August 2020,622,,,
Medea,10 August 2020,627,,,
Medea,11 August 2020,632,,,
Medea,12 August 2020,635,,,
Medea,13 August 2020,643,,,
Medea,14 August 2020,651,,,
Medea,15 August 2020,655,,,
Medea,16 August 2020,671,,,
Medea,17 August 2020,679,,,
Medea,18 August 2020,685,,,
Medea,19 August 2020,689,,,
Medea,20 August 2020,689,,,
Medea,21 August 2020,689,,,
Medea,22 August 2020,701,,,
Medea,23 August 2020,704,,,
Medea,24 August 2020,704,,,
Medea,25 August 2020,704,,,
Medea,26 August 2020,707,,,
Medea,27 August 2020,711,,,
Medea,28 August 2020,713,,,
Medea,29 August 2020,716,,,
Medea,30 August 2020,718,,,
Medea,31 August 2020,720,,,
Medea,01 September 2020,723,,,
Medea,02 September 2020,725,,,
Medea,03 September 2020,726,,,
Medea,04 September 2020,726,,,
Medea,05 September 2020,734,,,
Medea,06 September 2020,737,,,
Medea,07 September 2020,739,,,
Medea,08 September 2020,741,,,
Medea,09 September 2020,744,,,
Medea,10 September 2020,746,,,
Medea,11 September 2020,747,,,
Medea,12 September 2020,748,,,
Medea,13 September 2020,748,,,
Medea,14 September 2020,753,,,
Medea,15 September 2020,759,,,
Medea,16 September 2020,762,,,
Medea,17 September 2020,769,,,
Medea,18 September 2020,770,,,
Medea,19 September 2020,770,,,
Medea,20 September 2020,774,,,
Medea,21 September 2020,775,,,
Medea,22 September 2020,776,,,
Medea,23 September 2020,776,,,
Medea,24 September 2020,778,,,
Medea,25 September 2020,779,,,
Medea,26 September 2020,781,,,
Medea,27 September 2020,786,,,
Medea,28 September 2020,787,,,
Medea,29 September 2020,789,,,
Medea,30 September 2020,792,,,
Medea,01 October 2020,794,,,
Medea,02 October 2020,796,,,
Medea,03 October 2020,796,,,
Medea,04 October 2020,798,,,
Medea,05 October 2020,801,,,
Medea,06 October 2020,803,,,
Medea,07 October 2020,807,,,
Medea,08 October 2020,809,,,
Medea,09 October 2020,810,,,
Medea,10 October 2020,811,,,
Medea,11 October 2020,812,,,
Medea,12 October 2020,814,,,
Medea,13 October 2020,816,,,
Medea,14 October 2020,816,,,
Medea,15 October 2020,820,,,
Medea,16 October 2020,822,,,
Medea,17 October 2020,822,,,
Medea,18 October 2020,822,,,
Medea,19 October 2020,823,,,
Medea,20 October 2020,824,,,
Medea,21 October 2020,824,,,
Medea,22 October 2020,826,,,
Medea,23 October 2020,826,,,
Medea,24 October 2020,826,,,
Medea,25 October 2020,828,,,
Medea,26 October 2020,828,,,
Medea,27 October 2020,836,,,
Medea,28 October 2020,837,,,
Medea,29 October 2020,837,,,
Medea,30 October 2020,840,,,
Medea,31 October 2020,840,,,
Medea,01 November 2020,849,,,
Medea,02 November 2020,865,,,
Medea,03 November 2020,870,,,
Medea,04 November 2020,870,,,
Medea,05 November 2020,870,,,
Medea,06 November 2020,877,,,
Medea,07 November 2020,878,,,
Medea,08 November 2020,890,,,
Medea,09 November 2020,897,,,
Medea,10 November 2020,905,,,
Medea,11 November 2020,909,,,
Medea,12 November 2020,917,,,
Medea,13 November 2020,923,,,
Medea,14 November 2020,936,,,
Medea,15 November 2020,937,,,
Medea,16 November 2020,949,,,
Medea,17 November 2020,977,,,
Medea,18 November 2020,977,,,
Medea,19 November 2020,981,,,
Medea,20 November 2020,994,,,
Medea,21 November 2020,996,,,
Medea,22 November 2020,1006,,,
Medea,23 November 2020,1010,,,
Medea,24 November 2020,1017,,,
Medea,25 November 2020,1023,,,
Medea,26 November 2020,1052,,,
Medea,27 November 2020,1059,,,
Medea,28 November 2020,1066,,,
Medea,29 November 2020,1069,,,
Medea,30 November 2020,1073,,,
Medea,01 December 2020,1080,,,
Medea,02 December 2020,1089,,,
Medea,03 December 2020,1094,,,
Medea,04 December 2020,1100,,,
Medea,05 December 2020,1102,,,
Medea,06 December 2020,1103,,,
Medea,07 December 2020,1114,,,
Medea,08 December 2020,1129,,,
Medea,09 December 2020,1131,,,
Medea,10 December 2020,1144,,,
Medea,11 December 2020,1152,,,
Medea,12 December 2020,1160,,,
Medea,13 December 2020,1161,,,
Medea,14 December 2020,1168,,,
Medea,15 December 2020,1174,,,
Medea,16 December 2020,1178,,,
Medea,17 December 2020,1185,,,
Medea,18 December 2020,1191,,,
Medea,19 December 2020,1191,,,
Medea,20 December 2020,1191,,,
Medea,21 December 2020,1198,,,
Medea,22 December 2020,1200,,,
Medea,23 December 2020,1205,,,
Medea,24 December 2020,1214,,,
Medea,25 December 2020,1222,,,
Medea,26 December 2020,1230,,,
Medea,27 December 2020,1236,,,
Medea,28 December 2020,1238,,,
Medea,29 December 2020,1239,,,
Medea,30 December 2020,1245,,,
Medea,31 December 2020,1245,,,
Medea,01 January 2021,1248,,,
Medea,02 January 2021,1248,,,
Medea,03 January 2021,1248,,,
Medea,04 January 2021,1248,,,
Medea,05 January 2021,1251,,,
Medea,06 January 2021,1253,,,
Medea,07 January 2021,1255,,,
Medea,08 January 2021,1230,,,
Medea,09 January 2021,1230,,,
Medea,10 January 2021,1230,,,
Medea,11 January 2021,1234,,,
Medea,12 January 2021,1271,,,
Medea,13 January 2021,1271,,,
Medea,14 January 2021,1275,,,
Medea,15 January 2021,1281,,,
Medea,16 January 2021,1283,,,
Medea,17 January 2021,1283,,,
Medea,18 January 2021,1289,,,
Medea,19 January 2021,1297,,,
Medea,20 January 2021,1300,,,
Medea,21 January 2021,1300,,,
Medea,22 January 2021,1301,,,
Medea,23 January 2021,1302,,,
Medea,24 January 2021,1303,,,
Medea,25 January 2021,1304,,,
Medea,26 January 2021,1304,,,
Medea,27 January 2021,1306,,,
Medea,28 January 2021,1307,,,
Medea,29 January 2021,1310,,,
Medea,31 January 2021,1311,,,
Medea,01 February 2021,1313,,,
Medea,02 February 2021,1319,,,
Medea,03 February 2021,1320,,,
Medea,04 February 2021,1324,,,
Medea,05 February 2021,1324,,,
Medea,06 February 2021,1324,,,
Medea,07 February 2021,1324,,,
Medea,08 February 2021,1324,,,
Medea,09 February 2021,1330,,,
Medea,10 February 2021,1330,,,
Medea,11 February 2021,1331,,,
Medea,12 February 2021,1335,,,
Medea,13 February 2021,1335,,,
Medea,14 February 2021,1338,,,
Medea,15 February 2021,1338,,,
Medea,16 February 2021,1339,,,
Medea,17 February 2021,1340,,,
Medea,18 February 2021,1340,,,
Medea,19 February 2021,1340,,,
Medea,20 February 2021,1340,,,
Medea,21 February 2021,1340,,,
Medea,22 February 2021,1342,,,
Medea,23 February 2021,1342,,,
Medea,24 February 2021,1344,,,
Medea,25 February 2021,1345,,,
Medea,26 February 2021,1347,,,
Medea,27 February 2021,1347,,,
Medea,28 February 2021,1347,,,
Medea,01 March 2021,1350,,,
Medea,02 March 2021,1352,,,
Medea,03 March 2021,1352,,,
Medea,04 March 2021,1357,,,
Medea,05 March 2021,1360,,,
Medea,06 March 2021,1360,,,
Medea,07 March 2021,1361,,,
Medea,08 March 2021,1362,,,
Medea,09 March 2021,1362,,,
Medea,10 March 2021,1366,,,
Medea,11 March 2021,1369,,,
Medea,12 March 2021,1370,,,
Medea,13 March 2021,1370,,,
Medea,14 March 2021,1370,,,
Medea,15 March 2021,1371,,,
Medea,16 March 2021,1377,,,
Medea,17 March 2021,1379,,,
Medea,18 March 2021,1379,,,
Medea,19 March 2021,1379,,,
Medea,20 March 2021,1379,,,
Medea,21 March 2021,1380,,,
Medea,22 March 2021,1382,,,
Medea,23 March 2021,1382,,,
Medea,24 March 2021,1382,,,
Medea,25 March 2021,1384,,,
Medea,26 March 2021,1389,,,
Medea,27 March 2021,1389,,,
Medea,28 March 2021,1389,,,
Medea,29 March 2021,1393,,,
Medea,30 March 2021,1393,,,
Medea,31 March 2021,1396,,,
Medea,01 April 2021,1396,,,
Medea,02 April 2021,1399,,,
Medea,03 April 2021,1399,,,
Medea,04 April 2021,1399,,,
Medea,05 April 2021,1401,,,
Medea,06 April 2021,1403,,,
Medea,07 April 2021,1405,,,
Medea,08 April 2021,1405,,,
Medea,09 April 2021,1407,,,
Medea,10 April 2021,1408,,,
Medea,11 April 2021,1408,,,
Medea,12 April 2021,1410,,,
Medea,13 April 2021,1415,,,
Medea,14 April 2021,1422,,,
Medea,15 April 2021,1427,,,
Medea,16 April 2021,1427,,,
Medea,17 April 2021,1427,,,
Medea,18 April 2021,1428,,,
Medea,19 April 2021,1429,,,
Medea,20 April 2021,1434,,,
Medea,21 April 2021,1437,,,
Medea,22 April 2021,1440,,,
Medea,23 April 2021,1442,,,
Medea,24 April 2021,1445,,,
Medea,25 April 2021,1445,,,
Medea,26 April 2021,1446,,,
Medea,27 April 2021,1449,,,
Medea,28 April 2021,1458,,,
Medea,29 April 2021,1458,,,
Medea,30 April 2021,1458,,,
Medea,01 May 2021,1463,,,
Medea,02 May 2021,1468,,,
Medea,03 May 2021,1468,,,
Medea,04 May 2021,1468,,,
Medea,05 May 2021,1471,,,
Medea,06 May 2021,1475,,,
Medea,07 May 2021,1479,,,
Medea,08 May 2021,1483,,,
Medea,09 May 2021,1483,,,
Medea,10 May 2021,1485,,,
Medea,11 May 2021,1491,,,
Ain Defla,30 January 2021,955,,,
Ain Defla,31 March 2020,13,,,
Ain Defla,01 April 2020,15,,,
Ain Defla,02 April 2020,20,,,
Ain Defla,03 April 2020,28,,,
Ain Defla,04 April 2020,28,,,
Ain Defla,05 April 2020,28,,,
Ain Defla,06 April 2020,28,,,
Ain Defla,08 April 2020,32,,,
Ain Defla,09 April 2020,33,,,
Ain Defla,10 April 2020,40,,,
Ain Defla,11 April 2020,41,,,
Ain Defla,12 April 2020,51,,,
Ain Defla,13 April 2020,51,,,
Ain Defla,14 April 2020,63,,,
Ain Defla,15 April 2020,63,,,
Ain Defla,17 April 2020,73,,,
Ain Defla,18 April 2020,75,,,
Ain Defla,19 April 2020,83,,,
Ain Defla,20 April 2020,91,,,
Ain Defla,21 April 2020,96,,,
Ain Defla,22 April 2020,98,,,
Ain Defla,23 April 2020,107,,,
Ain Defla,24 April 2020,113,,,
Ain Defla,25 April 2020,122,,,
Ain Defla,26 April 2020,126,,,
Ain Defla,27 April 2020,134,,,
Ain Defla,28 April 2020,137,,,
Ain Defla,29 April 2020,168,,,
Ain Defla,30 April 2020,183,,,
Ain Defla,01 May 2020,197,,,
Ain Defla,02 May 2020,205,,,
Ain Defla,03 May 2020,214,,,
Ain Defla,04 May 2020,224,,,
Ain Defla,05 May 2020,231,,,
Ain Defla,06 May 2020,237,,,
Ain Defla,07 May 2020,254,,,
Ain Defla,08 May 2020,258,,,
Ain Defla,09 May 2020,278,,,
Ain Defla,10 May 2020,281,,,
Ain Defla,11 May 2020,294,,,
Ain Defla,12 May 2020,299,,,
Ain Defla,13 May 2020,323,,,
Ain Defla,14 May 2020,325,,,
Ain Defla,15 May 2020,328,,,
Ain Defla,16 May 2020,345,,,
Ain Defla,17 May 2020,345,,,
Ain Defla,18 May 2020,350,,,
Ain Defla,19 May 2020,353,,,
Ain Defla,20 May 2020,353,,,
Ain Defla,21 May 2020,356,,,
Ain Defla,22 May 2020,362,,,
Ain Defla,23 May 2020,366,,,
Ain Defla,24 May 2020,373,,,
Ain Defla,25 May 2020,389,,,
Ain Defla,26 May 2020,389,,,
Ain Defla,27 May 2020,391,,,
Ain Defla,28 May 2020,394,,,
Ain Defla,29 May 2020,394,,,
Ain Defla,30 May 2020,394,,,
Ain Defla,31 May 2020,397,,,
Ain Defla,01 June 2020,398,,,
Ain Defla,02 June 2020,402,,,
Ain Defla,03 June 2020,402,,,
Ain Defla,04 June 2020,407,,,
Ain Defla,05 June 2020,409,,,
Ain Defla,06 June 2020,410,,,
Ain Defla,07 June 2020,411,,,
Ain Defla,08 June 2020,411,,,
Ain Defla,09 June 2020,411,,,
Ain Defla,10 June 2020,411,,,
Ain Defla,11 June 2020,412,,,
Ain Defla,12 June 2020,412,,,
Ain Defla,13 June 2020,412,,,
Ain Defla,14 June 2020,412,,,
Ain Defla,15 June 2020,413,,,
Ain Defla,16 June 2020,414,,,
Ain Defla,17 June 2020,416,,,
Ain Defla,18 June 2020,416,,,
Ain Defla,19 June 2020,416,,,
Ain Defla,20 June 2020,416,,,
Ain Defla,21 June 2020,416,,,
Ain Defla,22 June 2020,417,,,
Ain Defla,23 June 2020,418,,,
Ain Defla,24 June 2020,420,,,
Ain Defla,25 June 2020,420,,,
Ain Defla,26 June 2020,422,,,
Ain Defla,27 June 2020,423,,,
Ain Defla,28 June 2020,423,,,
Ain Defla,29 June 2020,423,,,
Ain Defla,30 June 2020,425,,,
Ain Defla,01 July 2020,432,,,
Ain Defla,02 July 2020,433,,,
Ain Defla,03 July 2020,433,,,
Ain Defla,04 July 2020,434,,,
Ain Defla,05 July 2020,434,,,
Ain Defla,06 July 2020,434,,,
Ain Defla,07 July 2020,435,,,
Ain Defla,08 July 2020,435,,,
Ain Defla,09 July 2020,435,,,
Ain Defla,10 July 2020,437,,,
Ain Defla,11 July 2020,438,,,
Ain Defla,12 July 2020,438,,,
Ain Defla,13 July 2020,438,,,
Ain Defla,14 July 2020,441,,,
Ain Defla,15 July 2020,442,,,
Ain Defla,16 July 2020,442,,,
Ain Defla,17 July 2020,444,,,
Ain Defla,18 July 2020,447,,,
Ain Defla,19 July 2020,456,,,
Ain Defla,20 July 2020,460,,,
Ain Defla,21 July 2020,463,,,
Ain Defla,22 July 2020,467,,,
Ain Defla,23 July 2020,474,,,
Ain Defla,24 July 2020,478,,,
Ain Defla,25 July 2020,480,,,
Ain Defla,26 July 2020,482,,,
Ain Defla,27 July 2020,485,,,
Ain Defla,28 July 2020,494,,,
Ain Defla,29 July 2020,499,,,
Ain Defla,30 July 2020,501,,,
Ain Defla,31 July 2020,503,,,
Ain Defla,01 August 2020,510,,,
Ain Defla,02 August 2020,506,,,
Ain Defla,03 August 2020,527,,,
Ain Defla,04 August 2020,537,,,
Ain Defla,05 August 2020,542,,,
Ain Defla,06 August 2020,556,,,
Ain Defla,07 August 2020,559,,,
Ain Defla,08 August 2020,566,,,
Ain Defla,09 August 2020,569,,,
Ain Defla,10 August 2020,573,,,
Ain Defla,11 August 2020,583,,,
Ain Defla,12 August 2020,600,,,
Ain Defla,13 August 2020,602,,,
Ain Defla,14 August 2020,625,,,
Ain Defla,15 August 2020,637,,,
Ain Defla,16 August 2020,651,,,
Ain Defla,17 August 2020,660,,,
Ain Defla,18 August 2020,678,,,
Ain Defla,19 August 2020,678,,,
Ain Defla,20 August 2020,685,,,
Ain Defla,21 August 2020,694,,,
Ain Defla,22 August 2020,711,,,
Ain Defla,23 August 2020,713,,,
Ain Defla,24 August 2020,713,,,
Ain Defla,25 August 2020,713,,,
Ain Defla,26 August 2020,719,,,
Ain Defla,27 August 2020,721,,,
Ain Defla,28 August 2020,723,,,
Ain Defla,29 August 2020,723,,,
Ain Defla,30 August 2020,733,,,
Ain Defla,31 August 2020,736,,,
Ain Defla,01 September 2020,741,,,
Ain Defla,02 September 2020,741,,,
Ain Defla,03 September 2020,742,,,
Ain Defla,04 September 2020,746,,,
Ain Defla,05 September 2020,748,,,
Ain Defla,06 September 2020,756,,,
Ain Defla,07 September 2020,758,,,
Ain Defla,08 September 2020,760,,,
Ain Defla,09 September 2020,760,,,
Ain Defla,10 September 2020,762,,,
Ain Defla,11 September 2020,763,,,
Ain Defla,12 September 2020,763,,,
Ain Defla,13 September 2020,764,,,
Ain Defla,14 September 2020,765,,,
Ain Defla,15 September 2020,765,,,
Ain Defla,16 September 2020,768,,,
Ain Defla,17 September 2020,768,,,
Ain Defla,18 September 2020,770,,,
Ain Defla,19 September 2020,770,,,
Ain Defla,20 September 2020,770,,,
Ain Defla,21 September 2020,772,,,
Ain Defla,22 September 2020,774,,,
Ain Defla,23 September 2020,774,,,
Ain Defla,24 September 2020,774,,,
Ain Defla,25 September 2020,774,,,
Ain Defla,26 September 2020,774,,,
Ain Defla,27 September 2020,774,,,
Ain Defla,28 September 2020,774,,,
Ain Defla,29 September 2020,774,,,
Ain Defla,30 September 2020,774,,,
Ain Defla,01 October 2020,774,,,
Ain Defla,02 October 2020,775,,,
Ain Defla,03 October 2020,775,,,
Ain Defla,04 October 2020,775,,,
Ain Defla,05 October 2020,776,,,
Ain Defla,06 October 2020,776,,,
Ain Defla,07 October 2020,776,,,
Ain Defla,08 October 2020,776,,,
Ain Defla,09 October 2020,776,,,
Ain Defla,10 October 2020,776,,,
Ain Defla,11 October 2020,776,,,
Ain Defla,12 October 2020,777,,,
Ain Defla,13 October 2020,777,,,
Ain Defla,14 October 2020,777,,,
Ain Defla,15 October 2020,777,,,
Ain Defla,16 October 2020,777,,,
Ain Defla,17 October 2020,777,,,
Ain Defla,18 October 2020,777,,,
Ain Defla,19 October 2020,777,,,
Ain Defla,20 October 2020,777,,,
Ain Defla,21 October 2020,777,,,
Ain Defla,22 October 2020,777,,,
Ain Defla,23 October 2020,777,,,
Ain Defla,24 October 2020,777,,,
Ain Defla,25 October 2020,777,,,
Ain Defla,26 October 2020,777,,,
Ain Defla,27 October 2020,777,,,
Ain Defla,28 October 2020,777,,,
Ain Defla,29 October 2020,777,,,
Ain Defla,30 October 2020,777,,,
Ain Defla,31 October 2020,777,,,
Ain Defla,01 November 2020,777,,,
Ain Defla,02 November 2020,777,,,
Ain Defla,03 November 2020,779,,,
Ain Defla,04 November 2020,779,,,
Ain Defla,05 November 2020,779,,,
Ain Defla,06 November 2020,780,,,
Ain Defla,07 November 2020,788,,,
Ain Defla,08 November 2020,788,,,
Ain Defla,09 November 2020,788,,,
Ain Defla,10 November 2020,788,,,
Ain Defla,11 November 2020,788,,,
Ain Defla,12 November 2020,788,,,
Ain Defla,13 November 2020,801,,,
Ain Defla,14 November 2020,803,,,
Ain Defla,15 November 2020,807,,,
Ain Defla,16 November 2020,807,,,
Ain Defla,17 November 2020,815,,,
Ain Defla,18 November 2020,815,,,
Ain Defla,19 November 2020,815,,,
Ain Defla,20 November 2020,828,,,
Ain Defla,21 November 2020,828,,,
Ain Defla,22 November 2020,828,,,
Ain Defla,23 November 2020,828,,,
Ain Defla,24 November 2020,828,,,
Ain Defla,25 November 2020,830,,,
Ain Defla,26 November 2020,830,,,
Ain Defla,27 November 2020,834,,,
Ain Defla,28 November 2020,835,,,
Ain Defla,29 November 2020,835,,,
Ain Defla,30 November 2020,837,,,
Ain Defla,01 December 2020,843,,,
Ain Defla,02 December 2020,846,,,
Ain Defla,03 December 2020,849,,,
Ain Defla,04 December 2020,849,,,
Ain Defla,05 December 2020,849,,,
Ain Defla,06 December 2020,858,,,
Ain Defla,07 December 2020,858,,,
Ain Defla,08 December 2020,863,,,
Ain Defla,09 December 2020,863,,,
Ain Defla,10 December 2020,863,,,
Ain Defla,11 December 2020,870,,,
Ain Defla,12 December 2020,873,,,
Ain Defla,13 December 2020,873,,,
Ain Defla,14 December 2020,873,,,
Ain Defla,15 December 2020,873,,,
Ain Defla,16 December 2020,873,,,
Ain Defla,17 December 2020,873,,,
Ain Defla,18 December 2020,875,,,
Ain Defla,19 December 2020,875,,,
Ain Defla,20 December 2020,875,,,
Ain Defla,21 December 2020,903,,,
Ain Defla,22 December 2020,903,,,
Ain Defla,23 December 2020,903,,,
Ain Defla,24 December 2020,906,,,
Ain Defla,25 December 2020,913,,,
Ain Defla,26 December 2020,913,,,
Ain Defla,27 December 2020,913,,,
Ain Defla,28 December 2020,913,,,
Ain Defla,29 December 2020,915,,,
Ain Defla,30 December 2020,915,,,
Ain Defla,31 December 2020,922,,,
Ain Defla,01 January 2021,923,,,
Ain Defla,02 January 2021,925,,,
Ain Defla,03 January 2021,929,,,
Ain Defla,04 January 2021,929,,,
Ain Defla,05 January 2021,932,,,
Ain Defla,06 January 2021,932,,,
Ain Defla,07 January 2021,934,,,
Ain Defla,08 January 2021,934,,,
Ain Defla,09 January 2021,936,,,
Ain Defla,10 January 2021,936,,,
Ain Defla,11 January 2021,937,,,
Ain Defla,12 January 2021,937,,,
Ain Defla,13 January 2021,937,,,
Ain Defla,14 January 2021,938,,,
Ain Defla,15 January 2021,938,,,
Ain Defla,16 January 2021,938,,,
Ain Defla,17 January 2021,938,,,
Ain Defla,18 January 2021,945,,,
Ain Defla,19 January 2021,949,,,
Ain Defla,20 January 2021,949,,,
Ain Defla,21 January 2021,949,,,
Ain Defla,22 January 2021,949,,,
Ain Defla,23 January 2021,951,,,
Ain Defla,24 January 2021,951,,,
Ain Defla,25 January 2021,951,,,
Ain Defla,26 January 2021,951,,,
Ain Defla,27 January 2021,951,,,
Ain Defla,28 January 2021,951,,,
Ain Defla,29 January 2021,955,,,
Ain Defla,31 January 2021,956,,,
Ain Defla,01 February 2021,959,,,
Ain Defla,02 February 2021,959,,,
Ain Defla,03 February 2021,959,,,
Ain Defla,04 February 2021,960,,,
Ain Defla,05 February 2021,963,,,
Ain Defla,06 February 2021,964,,,
Ain Defla,07 February 2021,964,,,
Ain Defla,08 February 2021,964,,,
Ain Defla,09 February 2021,964,,,
Ain Defla,10 February 2021,971,,,
Ain Defla,11 February 2021,973,,,
Ain Defla,12 February 2021,979,,,
Ain Defla,13 February 2021,979,,,
Ain Defla,14 February 2021,980,,,
Ain Defla,15 February 2021,980,,,
Ain Defla,16 February 2021,980,,,
Ain Defla,17 February 2021,980,,,
Ain Defla,18 February 2021,980,,,
Ain Defla,19 February 2021,980,,,
Ain Defla,20 February 2021,980,,,
Ain Defla,21 February 2021,980,,,
Ain Defla,22 February 2021,981,,,
Ain Defla,23 February 2021,981,,,
Ain Defla,24 February 2021,981,,,
Ain Defla,25 February 2021,981,,,
Ain Defla,26 February 2021,982,,,
Ain Defla,27 February 2021,982,,,
Ain Defla,28 February 2021,984,,,
Ain Defla,01 March 2021,984,,,
Ain Defla,02 March 2021,984,,,
Ain Defla,03 March 2021,984,,,
Ain Defla,04 March 2021,984,,,
Ain Defla,05 March 2021,984,,,
Ain Defla,06 March 2021,984,,,
Ain Defla,07 March 2021,984,,,
Ain Defla,08 March 2021,984,,,
Ain Defla,09 March 2021,984,,,
Ain Defla,10 March 2021,984,,,
Ain Defla,11 March 2021,984,,,
Ain Defla,12 March 2021,987,,,
Ain Defla,13 March 2021,987,,,
Ain Defla,14 March 2021,987,,,
Ain Defla,15 March 2021,987,,,
Ain Defla,16 March 2021,987,,,
Ain Defla,17 March 2021,987,,,
Ain Defla,18 March 2021,987,,,
Ain Defla,19 March 2021,987,,,
Ain Defla,20 March 2021,988,,,
Ain Defla,21 March 2021,990,,,
Ain Defla,22 March 2021,990,,,
Ain Defla,23 March 2021,990,,,
Ain Defla,24 March 2021,990,,,
Ain Defla,25 March 2021,990,,,
Ain Defla,26 March 2021,990,,,
Ain Defla,27 March 2021,990,,,
Ain Defla,28 March 2021,990,,,
Ain Defla,29 March 2021,990,,,
Ain Defla,30 March 2021,990,,,
Ain Defla,31 March 2021,990,,,
Ain Defla,01 April 2021,990,,,
Ain Defla,02 April 2021,990,,,
Ain Defla,03 April 2021,990,,,
Ain Defla,04 April 2021,990,,,
Ain Defla,05 April 2021,990,,,
Ain Defla,06 April 2021,990,,,
Ain Defla,07 April 2021,990,,,
Ain Defla,08 April 2021,990,,,
Ain Defla,09 April 2021,990,,,
Ain Defla,10 April 2021,990,,,
Ain Defla,11 April 2021,990,,,
Ain Defla,12 April 2021,990,,,
Ain Defla,13 April 2021,990,,,
Ain Defla,14 April 2021,990,,,
Ain Defla,15 April 2021,990,,,
Ain Defla,16 April 2021,990,,,
Ain Defla,17 April 2021,990,,,
Ain Defla,18 April 2021,990,,,
Ain Defla,19 April 2021,990,,,
Ain Defla,20 April 2021,992,,,
Ain Defla,21 April 2021,995,,,
Ain Defla,22 April 2021,995,,,
Ain Defla,23 April 2021,995,,,
Ain Defla,24 April 2021,995,,,
Ain Defla,25 April 2021,995,,,
Ain Defla,26 April 2021,995,,,
Ain Defla,27 April 2021,995,,,
Ain Defla,28 April 2021,995,,,
Ain Defla,29 April 2021,995,,,
Ain Defla,30 April 2021,995,,,
Ain Defla,01 May 2021,997,,,
Ain Defla,02 May 2021,997,,,
Ain Defla,03 May 2021,997,,,
Ain Defla,04 May 2021,997,,,
Ain Defla,05 May 2021,999,,,
Ain Defla,06 May 2021,999,,,
Ain Defla,07 May 2021,999,,,
Ain Defla,08 May 2021,999,,,
Ain Defla,09 May 2021,999,,,
Ain Defla,10 May 2021,999,,,
Ain Defla,11 May 2021,999,,,
Tlemcen,31 March 2020,12,,,
Tlemcen,01 April 2020,13,,,
Tlemcen,02 April 2020,16,,,
Tlemcen,03 April 2020,31,,,
Tlemcen,04 April 2020,32,,,
